beeld URL,modelnaam,tag 1,tag 2,tag 3,tag 4,tag 5,tag 6,tag 7,tag 8,tag 9,tag 10,tag 11, tag 12,tag 13,tag 14,tag 15,tag 16,tag 17,tag 18,tag 19,tag 20
http://ec2-18-191-252-182.us-east-2.compute.amazonaws.com:8182/iiif/2/DIA-60-00059/full/full/0/default.jpg,Travel,Snow & Ski Sports (0.9399316),People (0.7048273),Sports & Activities (0.59090763),Winter (0.4828132),Daytime (0.35701054),Bicycling (0.34909818),Animals (0.24256127),Fireplace (0.23375249),Kids Area (0.1883984),Golf Course (0.17809573),Entrance (0.16984564),Surroundings (0.15427409),Spring (0.14425813),Television (0.13939239),Restaurant (0.13916971),Summer (0.11845575),Wedding (0.08837517),Autumn (0.085907534),Hot Tub (0.08328118),Details (0.07324202)
http://ec2-18-191-252-182.us-east-2.compute.amazonaws.com:8182/iiif/2/DIA-60-00061/full/full/0/default.jpg,Travel,Winter (0.97371465),Snow & Ski Sports (0.8474517),Summer (0.57473606),View (0.43948662),Terrace (0.40159592),Building (0.31498823),Hot Tub (0.2741043),Surroundings (0.23142624),Fireplace (0.14046694),Kids Area (0.13037774),Spring (0.1118848),Garden (0.10921568),Entrance (0.094335616),People (0.082412384),Daytime (0.07924814),Boat (0.07619215),Television (0.061512426),Autumn (0.061347354),Nighttime (0.055618923),Communal Areas (0.049992573)
http://ec2-18-191-252-182.us-east-2.compute.amazonaws.com:8182/iiif/2/DIA-60-00091/full/full/0/default.jpg,Travel,Boat (0.97874683),Balcony (0.73337233),Water Sports (0.49686643),People (0.491059),Daytime (0.4640984),Summer (0.45174128),Terrace (0.4322344),Water Park (0.40334648),Snow & Ski Sports (0.3398893),Sports & Activities (0.2588713),Hot Tub (0.1191513),View (0.07474453),Chair (0.07267902),Building (0.0685794),Television (0.06273397),Bicycling (0.04822183),Entrance (0.046020374),Casino (0.045175623),Gym (0.041955058),Surroundings (0.033985324)
http://ec2-18-191-252-182.us-east-2.compute.amazonaws.com:8182/iiif/2/DIA-60-00107/full/full/0/default.jpg,Travel,Beach (0.96015906),Water Sports (0.8369426),Summer (0.58583426),Water Park (0.2841773),People (0.23404905),Yoga (0.21760833),Kids Area (0.19238594),Sports & Activities (0.18912303),Surroundings (0.08971289),Spring (0.08777362),Daytime (0.07682402),Boat (0.07494247),Terrace (0.072034255),Food & Beverages (0.069534756),Snow & Ski Sports (0.06076465),Bicycling (0.052490953),Chair (0.04424314),Hot Tub (0.04076778),Restaurant (0.030457927),Autumn (0.03040112)
http://ec2-18-191-252-182.us-east-2.compute.amazonaws.com:8182/iiif/2/DIA-60-00116/full/full/0/default.jpg,Travel,Daytime (0.84984213),People (0.7688154),Summer (0.625626),Sports & Activities (0.57442325),Autumn (0.48569232),Surroundings (0.4788647),Spring (0.4665507),Bicycling (0.4184729),Snow & Ski Sports (0.36743844),Television (0.34600157),Boat (0.27477643),Nighttime (0.26043823),Animals (0.21633965),Terrace (0.16603929),Wardrobe (0.16231887),Details (0.15141615),Building (0.14652288),Restaurant (0.13730004),Entrance (0.13305344),Tennis Court (0.1330086)
http://ec2-18-191-252-182.us-east-2.compute.amazonaws.com:8182/iiif/2/DIA-60-00129/full/full/0/default.jpg,Travel,Beach (0.8685867),People (0.52673316),Summer (0.49853292),Yoga (0.49322104),Water Sports (0.26789263),Kids Area (0.2667699),Water Park (0.14197251),Sports & Activities (0.11872219),Casino (0.06739297),Boat (0.045399006),Daytime (0.043993928),Surroundings (0.043000434),Bicycling (0.041105904),Game Room (0.038314946),Chair (0.034989297),Hot Tub (0.03477721),Massage (0.03392005),Billiards (0.023035755),Couch (0.019364912),Spring (0.017564684)
http://ec2-18-191-252-182.us-east-2.compute.amazonaws.com:8182/iiif/2/DIA-60-00130/full/full/0/default.jpg,Travel,Beach (0.90713733),Yoga (0.71533597),Summer (0.45119405),Massage (0.43525904),Water Sports (0.310743),Kids Area (0.2305844),Wellness & Spa (0.17217314),Water Park (0.14993979),Sports & Activities (0.12643766),People (0.092103355),Hot Tub (0.043876555),Autumn (0.02148047),Chair (0.020923292),Spring (0.01988602),Bicycling (0.016419481),Game Room (0.016185118),Daytime (0.014519685),Food & Beverages (0.0132955825),Casino (0.01284056),Billiards (0.011995037)
http://ec2-18-191-252-182.us-east-2.compute.amazonaws.com:8182/iiif/2/DIA-60-00141/full/full/0/default.jpg,Travel,Entrance (0.5996503),Summer (0.5544212),Spring (0.53908265),Winter (0.5337324),Garden (0.42890802),Surroundings (0.42533913),Autumn (0.35142958),Golf Course (0.28925696),Building (0.27750844),Snow & Ski Sports (0.27508095),Nighttime (0.23285294),Television (0.22696637),Restaurant (0.22390155),Fireplace (0.22094798),Sports & Activities (0.21094857),People (0.20574099),Daytime (0.19834198),Fountain (0.19724987),Reception (0.19103318),Stairs (0.1723082)
http://ec2-18-191-252-182.us-east-2.compute.amazonaws.com:8182/iiif/2/DIA-60-00153/full/full/0/default.jpg,Travel,Summer (0.82633764),People (0.74115676),Daytime (0.65676683),Boat (0.6083965),Entrance (0.5421575),Spring (0.4456811),Television (0.33399948),Wedding (0.31784675),Surroundings (0.2960369),Water Sports (0.28475708),Animals (0.25620845),Garden (0.24944714),Details (0.21929185),Autumn (0.20674494),Sports & Activities (0.19366603),Bicycling (0.18503895),Fountain (0.17467588),Water Park (0.16433099),Fireplace (0.15860748),Golf Course (0.1444345)
http://ec2-18-191-252-182.us-east-2.compute.amazonaws.com:8182/iiif/2/DIA-60-00209/full/full/0/default.jpg,Travel,Snow & Ski Sports (0.990776),Winter (0.8017995),People (0.5081323),Sports & Activities (0.38481057),Water Sports (0.17673855),Television (0.16411705),Summer (0.12274544),Daytime (0.11626068),Spring (0.11131024),Hot Tub (0.10209673),Autumn (0.07279451),Fireplace (0.07100408),Kids Area (0.0700234),Wedding (0.06324886),Bicycling (0.060078293),Chair (0.04995068),Nighttime (0.04230752),Animals (0.036928073),Beach (0.035959173),Yoga (0.03119405)
http://ec2-18-191-252-182.us-east-2.compute.amazonaws.com:8182/iiif/2/DIA-60-00245/full/full/0/default.jpg,Travel,Daytime (0.7744355),Autumn (0.5373309),Surroundings (0.52308136),Details (0.5134048),People (0.42320704),Snow & Ski Sports (0.4197963),Boat (0.39678845),Summer (0.35902506),Building (0.3482609),Spring (0.2673772),Sports & Activities (0.25112125),View (0.23546325),Nighttime (0.23492692),Television (0.2184395),Fountain (0.18425937),Winter (0.16452615),Balcony (0.14865261),Entrance (0.14652301),Wedding (0.12313754),Casino (0.1148143)
http://ec2-18-191-252-182.us-east-2.compute.amazonaws.com:8182/iiif/2/DIA-70-00086/full/full/0/default.jpg,Travel,Summer (0.8691216),Spring (0.49657336),Golf Course (0.41696954),Kids Area (0.39364704),Sports & Activities (0.37236333),Snow & Ski Sports (0.29153192),Surroundings (0.2693826),People (0.22803384),Animals (0.17097391),Daytime (0.14395396),Autumn (0.13240235),Yoga (0.122956894),Bicycling (0.10590364),Garden (0.07771501),View (0.06273867),Television (0.056457914),Terrace (0.054143216),Entrance (0.052899126),Water Sports (0.04585173),Fireplace (0.045445852)
http://ec2-18-191-252-182.us-east-2.compute.amazonaws.com:8182/iiif/2/DIA-70-00088/full/full/0/default.jpg,Travel,People (0.88352334),Yoga (0.70205027),Summer (0.5830335),Bicycling (0.4556722),Daytime (0.4415446),Sports & Activities (0.413872),Terrace (0.37082464),Water Sports (0.35086542),Kids Area (0.35005555),Garden (0.3450709),Boat (0.31606245),Restaurant (0.24183534),Animals (0.23904267),Food & Beverages (0.2127153),Beach (0.1818788),Spring (0.176167),Bar (0.17229748),Communal Areas (0.15654667),Entrance (0.14793101),Surroundings (0.14318348)
http://ec2-18-191-252-182.us-east-2.compute.amazonaws.com:8182/iiif/2/DIA-70-00089/full/full/0/default.jpg,Travel,Summer (0.66567284),Terrace (0.62610793),Garden (0.60288304),Beach (0.54480857),Communal Areas (0.50608945),Kids Area (0.34234884),Outdoor Pool (0.26363292),Sports & Activities (0.20134355),Water Park (0.13069826),Boat (0.08077424),Surroundings (0.07423524),Bar (0.071115494),Food & Beverages (0.0673843),Yoga (0.0623033),Water Sports (0.05916129),Wellness & Spa (0.047849406),Lounge (0.031318028),Building (0.030293057),Wedding (0.028047327),View (0.02736291)
http://ec2-18-191-252-182.us-east-2.compute.amazonaws.com:8182/iiif/2/DIA-70-00152/full/full/0/default.jpg,Travel,Snow & Ski Sports (0.95798707),Winter (0.76654565),Summer (0.6645673),View (0.38534594),People (0.30471256),Spring (0.27942678),Terrace (0.25755474),Yoga (0.25250837),Sports & Activities (0.21431662),Daytime (0.21028557),Autumn (0.19316517),Balcony (0.15658405),Television (0.1354469),Nighttime (0.10555399),Bicycling (0.10286368),Hot Tub (0.09528402),Details (0.08122877),Surroundings (0.07473245),Sauna (0.054544605),Entrance (0.04975734)
http://ec2-18-191-252-182.us-east-2.compute.amazonaws.com:8182/iiif/2/DIA-70-00174/full/full/0/default.jpg,Travel,Entrance (0.5970315),Summer (0.45981655),Animals (0.3940561),Building (0.3301965),People (0.26365137),Spring (0.2620134),Autumn (0.25229675),Surroundings (0.2099397),Kids Area (0.20339327),Terrace (0.18153843),Garden (0.17052375),Water Sports (0.13792868),Bicycling (0.13353147),Food & Beverages (0.13182083),Logo (0.119767174),Daytime (0.11316815),Boat (0.1118535),Reception (0.111344725),Yoga (0.10472357),Hot Tub (0.10024286)
http://ec2-18-191-252-182.us-east-2.compute.amazonaws.com:8182/iiif/2/DIA-70-00177/full/full/0/default.jpg,Travel,Wedding (0.6947112),Gift Shop (0.5433671),Nighttime (0.47592875),Sauna (0.36693597),Entrance (0.2976688),Wellness & Spa (0.28504047),Bathroom Shower (0.22537316),People (0.19011927),Reception (0.17697364),Sports & Activities (0.17446317),Bar (0.13913015),Daytime (0.13866949),Terrace (0.13448323),Restaurant (0.11696753),Television (0.10984767),Casino (0.105256155),Details (0.096139416),Balcony (0.095303476),Fountain (0.090779856),Ballroom (0.08828948)
http://ec2-18-191-252-182.us-east-2.compute.amazonaws.com:8182/iiif/2/DIA-70-00338/full/full/0/default.jpg,Travel,Building (0.9488296),Entrance (0.75255656),Summer (0.62094665),Balcony (0.4467528),Details (0.43313068),Garden (0.37714368),Daytime (0.3371571),Terrace (0.24510735),View (0.23013861),Surroundings (0.22850221),Television (0.22353154),People (0.18658139),Spring (0.15649866),Logo (0.15482311),Fountain (0.1498402),Boat (0.14631218),Winter (0.13732079),Nighttime (0.13570729),Autumn (0.10203546),In-Room Kitchenette (0.08494047)
http://ec2-18-191-252-182.us-east-2.compute.amazonaws.com:8182/iiif/2/DIA-70-00356/full/full/0/default.jpg,Travel,People (0.73172283),Kids Area (0.69778615),Summer (0.61198246),Spring (0.48524225),Bicycling (0.33769426),Water Sports (0.31396013),Animals (0.21613055),Entrance (0.19757064),Daytime (0.17711347),Yoga (0.16132781),Sports & Activities (0.15625939),Surroundings (0.14528519),Autumn (0.121005155),Building (0.11895765),Garden (0.09913791),Wedding (0.097899996),Terrace (0.0947849),Television (0.09191373),Reception (0.085561946),Boat (0.07828949)
http://ec2-18-191-252-182.us-east-2.compute.amazonaws.com:8182/iiif/2/DIA-70-00502/full/full/0/default.jpg,Travel,Winter (0.95608974),Snow & Ski Sports (0.8835452),Kids Area (0.6883244),Animals (0.51295644),Surroundings (0.4422897),Summer (0.441165),Spring (0.35482344),Fireplace (0.2750466),Entrance (0.20122024),Autumn (0.19779176),Restaurant (0.15506409),Terrace (0.15163605),People (0.14020908),View (0.10848947),Food & Beverages (0.105768606),Building (0.09660758),Sports & Activities (0.084510185),Garden (0.07880339),Reception (0.061188553),Golf Course (0.054754388)
http://ec2-18-191-252-182.us-east-2.compute.amazonaws.com:8182/iiif/2/DIA-70-00507/full/full/0/default.jpg,Travel,Entrance (0.9482064),Building (0.59827423),Restaurant (0.53359526),Reception (0.49238062),Summer (0.4882566),Gift Shop (0.4588917),Surroundings (0.43894723),Winter (0.33951458),Fountain (0.24427056),Terrace (0.22905865),Food & Beverages (0.21255791),Autumn (0.1961718),Bar (0.17396452),Animals (0.15634279),Nighttime (0.1274403),Daytime (0.1175424),Wedding (0.11002614),Spring (0.101601414),Ballroom (0.07783113),View (0.075534545)
http://ec2-18-191-252-182.us-east-2.compute.amazonaws.com:8182/iiif/2/DIA-70-00671/full/full/0/default.jpg,Travel,Gift Shop (0.96503353),Entrance (0.36475265),Sports & Activities (0.32930833),Daytime (0.2909184),Bicycling (0.2613036),People (0.23991437),Surroundings (0.21004128),Communal Areas (0.13618177),Summer (0.13260509),Balcony (0.13144977),Kids Area (0.11899143),Fountain (0.11739981),Game Room (0.11432133),Autumn (0.09928676),Stairs (0.0942868),Animals (0.09169894),Snow & Ski Sports (0.0890497),Building (0.076991834),Food & Beverages (0.07162176),Reception (0.06863856)
http://ec2-18-191-252-182.us-east-2.compute.amazonaws.com:8182/iiif/2/DIA-80-00048/full/full/0/default.jpg,Travel,Entrance (0.7499074),People (0.57631844),Daytime (0.5750619),Terrace (0.48525438),Summer (0.39282888),Surroundings (0.32763883),Kids Area (0.29565105),Sports & Activities (0.29275635),Stairs (0.28403574),Restaurant (0.23673387),Garden (0.12764838),Building (0.11789666),Communal Areas (0.11469065),Golf Course (0.10752386),Details (0.10237841),Balcony (0.09634066),Food & Beverages (0.09464524),Wedding (0.08307166),View (0.07284581),Animals (0.07062014)
http://ec2-18-191-252-182.us-east-2.compute.amazonaws.com:8182/iiif/2/DIA-80-00064/full/full/0/default.jpg,Travel,Summer (0.94568074),Spring (0.6966532),Yoga (0.6341697),Autumn (0.5063607),Kids Area (0.46160096),Surroundings (0.38449),Garden (0.2900869),Golf Course (0.23473184),Terrace (0.22947584),View (0.20887378),Snow & Ski Sports (0.19733615),Winter (0.13576353),Sauna (0.11145384),Fireplace (0.10890155),Entrance (0.10263535),Animals (0.097296685),Stairs (0.07354366),Water Sports (0.06678776),People (0.0489905),Food & Beverages (0.04122132)
http://ec2-18-191-252-182.us-east-2.compute.amazonaws.com:8182/iiif/2/DIA-80-00069/full/full/0/default.jpg,Travel,Boat (0.5940795),Summer (0.45961097),Spring (0.4105277),Fireplace (0.40967637),Surroundings (0.35197356),Autumn (0.34973222),Television (0.30547172),Daytime (0.29528025),Entrance (0.2714826),People (0.24865703),Hot Tub (0.23880026),Sports & Activities (0.18513285),Kids Area (0.18444897),Golf Course (0.17767748),Water Sports (0.16139366),Wedding (0.15795411),Animals (0.14540817),Garden (0.14003038),Bicycling (0.1309062),Reception (0.13022165)
http://ec2-18-191-252-182.us-east-2.compute.amazonaws.com:8182/iiif/2/DIA-80-00096/full/full/0/default.jpg,Travel,Summer (0.624483),Terrace (0.49030462),Wedding (0.46189606),Garden (0.40346295),Building (0.2865733),Casino (0.26863408),Nighttime (0.25921106),View (0.2567181),Daytime (0.24064519),Balcony (0.22164406),Animals (0.20615329),Boat (0.20040728),People (0.19740732),Food & Beverages (0.18295202),Entrance (0.18283506),Surroundings (0.15919186),Ballroom (0.15516376),Bar (0.14912198),Lounge (0.13798077),Gift Shop (0.13677402)
http://ec2-18-191-252-182.us-east-2.compute.amazonaws.com:8182/iiif/2/DIA-80-00249/full/full/0/default.jpg,Travel,Summer (0.81225806),People (0.53836024),Spring (0.41876313),Terrace (0.4172677),Water Sports (0.39872536),Kids Area (0.38263258),View (0.38014218),Beach (0.36143354),Golf Course (0.34172878),Sports & Activities (0.30579606),Balcony (0.2622805),Boat (0.25974235),Surroundings (0.25254408),Daytime (0.24751669),Bicycling (0.18126176),Snow & Ski Sports (0.18019131),Yoga (0.15335473),Entrance (0.12102809),Autumn (0.11255883),Animals (0.11222828)
http://ec2-18-191-252-182.us-east-2.compute.amazonaws.com:8182/iiif/2/DIA-90-00009/full/full/0/default.jpg,Travel,Summer (0.82760036),Surroundings (0.7489057),Autumn (0.6182408),Spring (0.51175064),View (0.44265977),Daytime (0.44260433),Snow & Ski Sports (0.41060486),Boat (0.2897547),Water Sports (0.2788353),Television (0.18340483),Winter (0.1813242),People (0.18037818),Beach (0.17644605),Golf Course (0.14211497),Fireplace (0.11345175),Sports & Activities (0.10569473),Hot Tub (0.0918497),Building (0.07546174),Nighttime (0.06946531),Entrance (0.06259773)
http://ec2-18-191-252-182.us-east-2.compute.amazonaws.com:8182/iiif/2/FO-20-00080/full/full/0/default.jpg,Travel,Wedding (0.86366546),People (0.83861274),Animals (0.73858947),Snow & Ski Sports (0.47062725),Daytime (0.33897907),Fountain (0.3276387),Ballroom (0.18398748),Television (0.15545617),Fireplace (0.14265022),Spring (0.1397154),Tennis Court (0.12074042),Boat (0.10528638),Summer (0.096078075),Winter (0.083126195),Restaurant (0.07726474),Autumn (0.0737492),Entrance (0.06874329),Bicycling (0.063889936),Nighttime (0.05890147),Kids Area (0.05884404)
http://ec2-18-191-252-182.us-east-2.compute.amazonaws.com:8182/iiif/2/FO-20-00092/full/full/0/default.jpg,Travel,Animals (0.9437272),Daytime (0.6192266),Fountain (0.43570477),Wedding (0.37013596),Tennis Court (0.33438158),Sports & Activities (0.2819526),Autumn (0.27824268),People (0.2694706),Summer (0.23776667),Snow & Ski Sports (0.21184008),Spring (0.19643252),Entrance (0.19281657),Ballroom (0.1651724),Nighttime (0.16001368),Surroundings (0.14163148),Yoga (0.13052788),Kids Area (0.11686392),Fireplace (0.1138043),Television (0.10669443),Stairs (0.086087994)
http://ec2-18-191-252-182.us-east-2.compute.amazonaws.com:8182/iiif/2/FO-20-00108/full/full/0/default.jpg,Travel,Tennis Court (0.7658116),People (0.65131664),Summer (0.45454228),Beach (0.3684736),Water Sports (0.36007425),Sports & Activities (0.3554367),Snow & Ski Sports (0.35044608),Boat (0.32876608),Daytime (0.2711739),Animals (0.26176506),Wedding (0.21152991),Ballroom (0.19854116),Fountain (0.18920517),Spring (0.18132564),Casino (0.1356533),Yoga (0.11812539),Autumn (0.11709774),Kids Area (0.10103333),Television (0.0913713),Fireplace (0.0851603)
http://ec2-18-191-252-182.us-east-2.compute.amazonaws.com:8182/iiif/2/FO-20-00298/full/full/0/default.jpg,Travel,Animals (0.60173965),People (0.43231264),Wellness & Spa (0.4264567),Sauna (0.32274035),Television (0.26222396),Massage (0.22696966),Kids Area (0.17882955),Couch (0.17748833),Balcony (0.17396423),Fountain (0.16776283),Boat (0.15284714),Tennis Court (0.15028934),Building (0.14820446),Casino (0.11832529),Wardrobe (0.103662856),Fireplace (0.101913214),Sports & Activities (0.101270124),Garden (0.09847336),Daytime (0.08729483),Terrace (0.07932526)
http://ec2-18-191-252-182.us-east-2.compute.amazonaws.com:8182/iiif/2/FO-20-00299_a3/full/full/0/default.jpg,Travel,Water Sports (0.82831186),Boat (0.69082534),Summer (0.42643103),Tennis Court (0.42608717),People (0.41856214),Sports & Activities (0.39196312),Snow & Ski Sports (0.28047892),Beach (0.24255574),Daytime (0.23338641),Fountain (0.22750643),Golf Course (0.22153905),Casino (0.18011014),Yoga (0.15080917),Animals (0.13835244),Spring (0.10667074),Wedding (0.08885966),Television (0.07358305),Autumn (0.059022073),Ballroom (0.045180395),Kids Area (0.038389158)
http://ec2-18-191-252-182.us-east-2.compute.amazonaws.com:8182/iiif/2/FO-20-00301/full/full/0/default.jpg,Travel,People (0.693585),Wedding (0.4291995),Terrace (0.4253945),Summer (0.39011273),Garden (0.37749168),Food & Beverages (0.2598655),Chair (0.23888186),Restaurant (0.22525756),Sports & Activities (0.22243506),Daytime (0.19944423),Wellness & Spa (0.19379205),Massage (0.1545541),Balcony (0.14503172),Sauna (0.14402176),Communal Areas (0.14217415),Surroundings (0.1378739),Building (0.1369646),Autumn (0.13080792),Couch (0.11092146),Kids Area (0.1097289)
http://ec2-18-191-252-182.us-east-2.compute.amazonaws.com:8182/iiif/2/FO-20-00303_a3/full/full/0/default.jpg,Travel,Bicycling (0.8118826),Yoga (0.56678456),Tennis Court (0.5024379),Television (0.49276507),Daytime (0.42468163),Casino (0.32215866),People (0.31117746),Ballroom (0.2444743),Nighttime (0.23816271),Snow & Ski Sports (0.2351487),Hot Tub (0.16977398),Water Sports (0.09268068),Gym (0.092010476),Animals (0.087300986),Fountain (0.08555424),Wedding (0.08492359),Wardrobe (0.084400386),Sports & Activities (0.0828854),Couch (0.07457103),Details (0.070025414)
http://ec2-18-191-252-182.us-east-2.compute.amazonaws.com:8182/iiif/2/FO-20-00307/full/full/0/default.jpg,Travel,People (0.8403747),Wedding (0.81566375),Summer (0.5645686),Daytime (0.47779316),Autumn (0.43372205),Sports & Activities (0.33436373),Spring (0.23642732),Garden (0.22046967),Bicycling (0.21928433),Boat (0.16610597),Restaurant (0.16560964),Animals (0.1635528),Details (0.12956911),Entrance (0.11649581),Surroundings (0.09983241),Food & Beverages (0.089420736),Terrace (0.08872523),In-Room Kitchenette (0.085998155),Building (0.074737124),Television (0.072609834)
http://ec2-18-191-252-182.us-east-2.compute.amazonaws.com:8182/iiif/2/FO-20-00309/full/full/0/default.jpg,Travel,Wedding (0.6613478),People (0.6494988),Sports & Activities (0.5623236),Beach (0.5252765),Summer (0.51174617),Daytime (0.33799294),Spring (0.3172487),Water Sports (0.31632102),Chair (0.22508836),Animals (0.22222948),Golf Course (0.20851526),Tennis Court (0.20506763),Snow & Ski Sports (0.14858335),Garden (0.12627545),Autumn (0.12504295),Casino (0.08018745),Surroundings (0.076231815),Yoga (0.07599437),Ballroom (0.07102362),Boat (0.06701807)
